net,length_um
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_A_sky130_fd_sc_hd__a21oi_2_Y_A1_sky130_fd_sc_hd__and2_2_X_B,6.6µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__and3b_2_X_C,6.52µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a21o_2_B1_A2_sky130_fd_sc_hd__o21ba_2_A2_B1_N_sky130_fd_sc_hd__xnor2_2_A_Y,6.48µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B,6.48µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__o211a_2_X_C1_sky130_fd_sc_hd__or3_2_X_A_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__a22o_2_X_B1,6.42µm
spi_out.shift_reg\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D,6.42µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__a21oi_2_Y_B1_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2,6.4µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a22o_2_X_A1_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__and2_2_X_A,6.3µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_A1_sky130_fd_sc_hd__a21oi_2_Y_A1_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_B,6.3µm
filter.y_out\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a31o_2_A3_B1,6.27µm
filter.x_in\[12\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a31o_2_X_A3,6.26µm
filter.x_in\[13\]_sky130_fd_sc_hd__or2_2_A_X,6.2µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__xor2_2_X_B,6.19µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__nand2_2_A_Y,6.18µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__o21ai_2_Y_B1,6.18µm
net88,6.18µm
filter.x_in\[13\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__and2_2_X_B,6.14µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_A_N_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__a21oi_2_Y_A1,6.04µm
spi_out.shift_reg\[1\]_sky130_fd_sc_hd__mux2_1_A1_X,6.04µm
net50,5.98µm
spi_sel,5.97µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__a21oi_2_Y_B1_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__a31o_2_X_A3,5.94µm
spi_in.bit_cnt\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,5.94µm
filter.x_in\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,5.91µm
filter.x_in\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,5.91µm
spi_out.shift_reg\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,5.91µm
filter.y_out\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B,5.86µm
spi_out.shift_reg\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.84µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__o21ai_2_Y_A2_sky130_fd_sc_hd__nor2_2_Y_B_sky130_fd_sc_hd__xnor2_2_Y_B,5.8µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__inv_2_Y_A,5.8µm
spi_in.shift_reg\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.8µm
filter.x_in\[11\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__nand3_2_C_Y,5.74µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and2_2_X_B,5.72µm
filter.y_out\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A,5.72µm
net64,5.72µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_A1,5.68µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__a21o_2_A1_B1,5.68µm
net53,5.62µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A3_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__nand2b_2_Y_B,5.605µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_A_sky130_fd_sc_hd__o21ai_2_Y_B1,5.6µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__a21oi_2_Y_A2_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__xnor2_2_B_Y,5.6µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2b_2_A_N_X,5.52µm
filter.y_out\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.52µm
spi_out.bit_cnt\[4\]_sky130_fd_sc_hd__o21a_2_B1_X,5.52µm
net91,5.52µm
spi_out.shift_reg\[14\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.48µm
spi_miso,5.41µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B1_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ba_2_X_A2_sky130_fd_sc_hd__xnor2_2_Y_B,5.38µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B2_sky130_fd_sc_hd__o21a_2_X_B1,5.38µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_B1,5.38µm
filter.x_in\[10\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.34µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_Y_sky130_fd_sc_hd__nand2b_2_A_N_Y,5.34µm
spi_clk,5.29µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__or3_2_C_X,5.28µm
filter.y_out\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__nand2_2_Y_A_sky130_fd_sc_hd__or2_2_X_B,5.26µm
spi_out.shift_reg\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.26µm
net42,5.26µm
net57,5.26µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_B,5.24µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A1_sky130_fd_sc_hd__nor2_2_Y_A,5.24µm
spi_out.shift_reg\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D,5.225µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__or3_2_C_X,5.22µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,5.22µm
filter.x_in\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,5.21µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__o21ai_2_Y_B1,5.14µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__a21oi_2_A1_B1,5.14µm
net84,5.12µm
net93,5.12µm
net61,5.1µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_X_sky130_fd_sc_hd__xnor2_2_A_Y,5.02µm
spi_in.shift_reg\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,5.02µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_B1_Y,4.99µm
filter.x_in\[9\]_sky130_fd_sc_hd__a21o_2_A1_X_sky130_fd_sc_hd__nand2b_2_B_Y_sky130_fd_sc_hd__o211a_2_A1_X,4.94µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__nand2_2_Y_B_sky130_fd_sc_hd__a21o_2_X_B1,4.92µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B2,4.92µm
net40,4.92µm
filter.x_in\[12\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a31o_2_X_B1,4.88µm
spi_in.bit_cnt\[1\]_sky130_fd_sc_hd__a21oi_2_B1_Y,4.88µm
spi_in.shift_reg\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,4.87µm
spi_mosi,4.85µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__a21o_2_X_A2,4.82µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X,4.8µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B,4.8µm
filter.y_out\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xor2_2_X_A,4.8µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__nor2_2_B_Y,4.76µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_B,4.76µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__xnor2_2_Y_B,4.76µm
reset,4.61µm
net56,4.6µm
filter.x_in\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4.58µm
spi_in.shift_reg\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,4.53µm
filter.x_in\[14\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4.46µm
filter.y_out\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__nor2_2_Y_B_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__xor2_2_X_B,4.46µm
spi_out.shift_reg\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4.46µm
net79,4.46µm
spi_out.shift_reg\[4\]_sky130_fd_sc_hd__mux2_1_A1_X,4.42µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__nand2_2_B_Y,4.36µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__a21oi_2_A1_A2,4.34µm
net82,4.34µm
spi_in.shift_reg\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4.32µm
net48,4.22µm
spi_in.shift_reg\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,4.15µm
spi_out.shift_reg\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4.12µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__and3_2_B_X,4.1µm
filter.x_in\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,4.08µm
spi_in.shift_reg\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,4.08µm
spi_out.shift_reg\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4.08µm
filter.x_in\[4\]_sky130_fd_sc_hd__and2b_2_B_X_sky130_fd_sc_hd__a21o_2_B1_X_sky130_fd_sc_hd__xnor2_2_A_B,4.02µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_X,4µm
filter.x_in\[12\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2b_2_X_B_sky130_fd_sc_hd__and2_2_X_B,4µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__nand3_2_C_Y,4µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__o21ai_2_Y_A2_sky130_fd_sc_hd__nor2_2_B_A,4µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__o21ai_2_Y_A2_sky130_fd_sc_hd__nor2_2_B_Y,4µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_B1,4µm
filter.y_out\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__a21o_2_X_B1,4µm
spi_in.shift_reg\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D,4µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__a21o_2_X_A1_sky130_fd_sc_hd__or2_2_X_A_sky130_fd_sc_hd__xnor2_2_Y_B,3.98µm
filter.x_in\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D,3.9µm
spi_clk_sky130_fd_sc_hd__or3b_2_A_X,3.9µm
filter.x_in\[14\],3.88µm
filter.y_out\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a21o_2_X_A1,3.88µm
net51,3.88µm
net63,3.88µm
net41,3.78µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.76µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B2_sky130_fd_sc_hd__o21a_2_X_A2_sky130_fd_sc_hd__xor2_2_B_X_sky130_fd_sc_hd__xor2_2_B_A_sky130_fd_sc_hd__a31o_2_X_B1,3.68µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_A3_sky130_fd_sc_hd__nand2_2_B_Y,3.68µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_A_sky130_fd_sc_hd__a21oi_2_Y_B1,3.66µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1,3.66µm
spi_out.bit_cnt\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D,3.66µm
spi_out.shift_reg\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.66µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B2_sky130_fd_sc_hd__o2bb2a_2_X_B2,3.64µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and2_2_X_A_sky130_fd_sc_hd__or2_2_X_B,3.56µm
filter.y_out\[14\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B,3.56µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_A1_sky130_fd_sc_hd__a22oi_2_Y_B1,3.56µm
filter.y_out\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__o311a_2_A2_B1,3.56µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_Y_sky130_fd_sc_hd__o21a_2_A2_X,3.54µm
filter.x_in\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D,3.54µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_A2_sky130_fd_sc_hd__o21ai_2_Y_A2_sky130_fd_sc_hd__xnor2_2_Y_B,3.54µm
spi_out.shift_reg\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_D,3.54µm
filter.x_in\[6\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__nor2_2_B_Y_sky130_fd_sc_hd__nor2_2_A_B,3.44µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__o211a_2_X_C1,3.42µm
spi_out.bit_cnt\[1\]_sky130_fd_sc_hd__a21oi_2_B1_Y,3.42µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a22o_2_X_B1_sky130_fd_sc_hd__nand2b_2_B_Y,3.3µm
net59,3.3µm
spi_out.bit_cnt\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.23µm
spi_out.shift_reg\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.23µm
net60,3.22µm
filter.x_in\[6\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__nor2_2_B_Y_sky130_fd_sc_hd__nor2_2_A_Y,3.2µm
spi_in.shift_reg\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D,3.2µm
spi_in.shift_reg\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_D,3.2µm
net65,3.2µm
filter.y_out\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,3.1µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_B_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__nand3_2_Y_A_sky130_fd_sc_hd__nand2_2_A_B,3.08µm
filter.x_in\[13\]_sky130_fd_sc_hd__or2_2_A_B,3.08µm
filter.x_in\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.08µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2b_2_A_N_X,3.08µm
filter.y_out\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.08µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_A1_sky130_fd_sc_hd__a22oi_2_Y_A2,3.06µm
spi_miso_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.06µm
spi_out.shift_reg\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,3.06µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and3_2_B_A_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__a21o_2_X_B1,2.98µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o211a_2_A1_A2,2.98µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__nor2_2_B_Y,2.96µm
filter.y_out\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__o31a_2_X_B1,2.96µm
filter.y_out\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__nand2_2_Y_B,2.96µm
net66,2.96µm
net46,2.86µm
net52,2.86µm
filter.x_in\[6\]_sky130_fd_sc_hd__nor2_2_A_Y,2.84µm
filter.x_in\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.84µm
filter.y_out\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.84µm
filter.y_out\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.84µm
filter.y_out\[5\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.84µm
filter.y_out\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.84µm
spi_in.bit_cnt\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.84µm
spi_in.sclk_prev_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.77µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B2_sky130_fd_sc_hd__o32a_2_X_A2_sky130_fd_sc_hd__nor3_2_Y_C_sky130_fd_sc_hd__and3b_2_X_C,2.76µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_B1_N,2.76µm
net73,2.76µm
spi_in.shift_reg\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D,2.74µm
spi_out.bit_cnt\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D,2.74µm
spi_out.shift_reg\[10\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.74µm
spi_out.shift_reg\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D,2.74µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__nand2_2_B_Y,2.72µm
spi_in.shift_reg\[14\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.69µm
spi_out.shift_reg\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,2.69µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__nand2_2_B_Y,2.64µm
spi_in.shift_reg\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D,2.64µm
filter.x_in\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D,2.62µm
