Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_82_525,VGND,li1,248.4000,233.9200,0.000468
FILLER_82_513,VGND,li1,244.2600,233.9200,0.000468
FILLER_82_501,VGND,li1,238.7400,233.9200,0.000468
FILLER_82_489,VGND,li1,233.2200,233.9200,0.000468
FILLER_82_477,VGND,li1,227.7000,233.9200,0.000468
FILLER_82_472,VGND,li1,223.5600,233.9200,0.000468
FILLER_82_460,VGND,li1,219.8800,233.9200,0.000468
FILLER_82_448,VGND,li1,214.3600,233.9200,0.000468
FILLER_82_436,VGND,li1,206.5400,233.9200,0.000468
FILLER_82_428,VGND,li1,202.6300,233.9200,0.000467
FILLER_82_407,VGND,li1,193.2000,233.9200,0.000460
FILLER_82_399,VGND,li1,190.9000,233.9200,0.000455
FILLER_82_388,VGND,li1,184.9200,233.9200,0.000436
FILLER_82_378,VGND,li1,179.8600,233.9200,0.000397
FILLER_82_362,VGND,li1,172.5000,233.9200,0.000300
FILLER_82_358,VGND,li1,170.4300,233.9200,0.000269
FILLER_82_354,VGND,li1,169.2800,233.9200,0.000269
FILLER_82_342,VGND,li1,165.6000,233.9200,0.000312
FILLER_82_333,VGND,li1,159.1600,233.9200,0.000377
FILLER_82_324,VGND,li1,155.0200,233.9200,0.000395
FILLER_82_316,VGND,li1,152.7200,233.9200,0.000401
FILLER_82_309,VGND,li1,148.3500,233.9200,0.000409
FILLER_82_305,VGND,li1,146.5100,233.9200,0.000412
FILLER_82_293,VGND,li1,143.0600,233.9200,0.000416
FILLER_82_281,VGND,li1,137.5400,233.9200,0.000420
FILLER_82_259,VGND,li1,124.8900,233.9200,0.000410
FILLER_82_253,VGND,li1,123.2800,233.9200,0.000410
FILLER_82_251,VGND,li1,121.2100,233.9200,0.000407
FILLER_82_247,VGND,li1,120.0600,233.9200,0.000404
FILLER_82_231,VGND,li1,112.4700,233.9200,0.000393
FILLER_82_223,VGND,li1,109.9400,233.9200,0.000383
FILLER_82_211,VGND,li1,105.3400,233.9200,0.000375
FILLER_82_205,VGND,li1,100.2800,233.9200,0.000360
FILLER_82_197,VGND,li1,97.9800,233.9200,0.000352
FILLER_82_195,VGND,li1,95.4500,233.9200,0.000338
FILLER_82_189,VGND,li1,93.8400,233.9200,0.000338
FILLER_82_177,VGND,li1,89.7000,233.9200,0.000323
FILLER_82_165,VGND,li1,84.1800,233.9200,0.000299
FILLER_82_153,VGND,li1,78.6600,233.9200,0.000282
FILLER_82_141,VGND,li1,73.1400,233.9200,0.000262
FILLER_82_139,VGND,li1,69.6900,233.9200,0.000243
FILLER_82_133,VGND,li1,68.0800,233.9200,0.000243
FILLER_82_121,VGND,li1,63.9400,233.9200,0.000227
FILLER_82_109,VGND,li1,58.4200,233.9200,0.000202
FILLER_82_97,VGND,li1,52.9000,233.9200,0.000186
FILLER_82_85,VGND,li1,47.3800,233.9200,0.000165
FILLER_82_83,VGND,li1,43.9300,233.9200,0.000146
FILLER_82_77,VGND,li1,42.3200,233.9200,0.000146
FILLER_82_65,VGND,li1,38.1800,233.9200,0.000130
FILLER_82_53,VGND,li1,32.6600,233.9200,0.000109
FILLER_82_41,VGND,li1,27.1400,233.9200,0.000085
FILLER_82_29,VGND,li1,21.6200,233.9200,0.000065
FILLER_82_27,VGND,li1,18.1700,233.9200,0.000055
FILLER_82_19,VGND,li1,16.1000,233.9200,0.000044
FILLER_82_7,VGND,li1,11.5000,233.9200,0.000046
FILLER_81_529,VGND,li1,249.3200,233.9200,0.000468
FILLER_81_517,VGND,li1,246.1000,233.9200,0.000468
FILLER_81_505,VGND,li1,240.5800,233.9200,0.000468
FILLER_81_503,VGND,li1,237.1300,233.9200,0.000468
FILLER_81_497,VGND,li1,235.5200,233.9200,0.000468
FILLER_81_485,VGND,li1,231.3800,233.9200,0.000468
FILLER_81_473,VGND,li1,225.8600,233.9200,0.000468
FILLER_81_461,VGND,li1,220.3400,233.9200,0.000468
FILLER_81_449,VGND,li1,214.8200,233.9200,0.000468
FILLER_81_442,VGND,li1,210.2200,233.9200,0.000468
FILLER_81_432,VGND,li1,204.4700,233.9200,0.000468
FILLER_81_424,VGND,li1,200.7900,233.9200,0.000467
FILLER_81_410,VGND,li1,194.3500,233.9200,0.000460
